Inspirational,Happiness,"The U.S. Constitution doesn't guarantee happiness, only the pursuit of it. You have to catch up with it yourself.",Benjamin Franklin,"US author, diplomat, inventor, physicist, politician, & printer  (1706 - 1790)","Constitution, Happiness, Pursuit"
Inspirational,,"Money never made a man happy yet, nor will it. There is nothing in its nature to produce happiness. The more a man has, the more he wants. Instead of its filling a vacuum, it makes one. If it satisfies one want, it doubles and trebles that want another way. That was a true proverb of the wise man, rely upon it; ""Better is little with the fear of the Lord, than great treasure, and trouble therewith.""",Benjamin Franklin,"US author, diplomat, inventor, physicist, politician, & printer  (1706 - 1790)","Fear, Happiness, Man, Money, Nature, Nothing, Treasure, Trouble, Want, Will"
Inspirational,Death,In this world nothing is certain but death and taxes.,Benjamin Franklin,"US author, diplomat, inventor, physicist, politician, & printer  (1706 - 1790)","Death, Nothing, Taxes, World"
Inspirational,Giving,A lawyer starts life giving 500 worth of law for 5 and ends giving 5 worth for 500.,Benjamin H. Brewster,US lawyer  (1816 - 1888),"Giving, Law, Life, Worth"
Inspirational,,The bud of victory is always in the truth.,Benjamin Harrison,American President; (8/20/1833 - ); ,"Truth, Victory"
Inspirational,Goals,"Failure is not reaching your goal, but in having no goal to reach.",Benjamin Mays,,"Failure, Goal"
Inspirational,Confidence,"Perhaps a child who is fussed over gets a feeling of destiny, he thinks he is in the world for something important and it gives him drive and confidence.",Benjamin McLane Spock,,"Confidence, Destiny, Feeling, World"
Inspirational,Heroes/Heroism,"Israel has created a new image of the Jew in the world-the image of a working and an intellectual people, of a people that can fight with heroism.",Benjamin Nnamdi Azikiwe,,"Fight, Heroism, Israel, People, World"
Inspirational,Trust,"Trust yourself, you know more than you think you do.",Benjamin Spock,"US activist, pacifist, physician, & child care reformer  (1903 -  )",Trust
Inspirational,Respect,"When I approach a child He inspires in me two sentiments: Tenderness for what he is, And respect for what he may become.",Benjamin Spock,"US activist, pacifist, physician, & child care reformer  (1903 -  )","May, Respect, Tenderness"
Inspirational,Business,Elbert Gary of the United Steel Company never saw a blast furnace until after he was dead.,Benjamin Stolberg,,"Company, United"
Inspirational,Excellence,"Yale's greatness carries an urgent need to guard against the fall of excellence into exclusivity, of refinement into preciousness, of elegance into class and convention.","Benno C. Schmidt, Jr.",,"Class, Elegance, Excellence, Greatness"
Inspirational,Envy / Jealousy,To take the measure of oneself by reference to one's colleagues leads to envy or complacency rather than constructive self-examination.,"Benno C. Schmidt, Jr.",,"Envy, Measure, Self"
Inspirational,,"After you've done all the work and prepared as much as you can, what the hell, you might as well go out and have a good time.",Benny Goodman,American Musician; (5/30/1909 - ); ,"Hell, Time, Work"
Inspirational,Virtue,The mere abhorrence of vice is not a virtue at all.,Bergen Evans,,"Abhorrence, Vice, Virtue"
Inspirational,Victory,We may pass violets looking for roses. We may pass contentment looking for victory.,Bern Williams,,"Contentment, May, Roses, Victory, Violets"
Inspirational,Ideas,Ideas are like wandering sons. They show up when you least expect them.,Bern Williams,,"Ideas, Sons"
Inspirational,Facts,"Approach each new problem not with a view of finding what you hope will be there, but to get the truth, the realities that must be grappled with. You may not like what you find. In that case you are entitled to try to change it. But do not deceive yourself as to what you do find to be the facts of the situation.",Bernard Baruch,,"Change, Facts, Hope, May, Truth, Will"
Inspirational,Intensity,Never follow the crowd.,Bernard Baruch,,
Inspirational,Criticism,"Between the amateur and the professional...there is a difference not only in degree but in kind. The skillful man is, within the function of his skill, a different psychological organization...A tennis player or a watchmaker or an airplane pilot is an automatism but he is also criticism and wisdom.",Bernard De Voto,,"Criticism, Difference, Man, Skill, Tennis, Wisdom"
Inspirational,Knowledge,The dawn of knowledge is usually the false dawn.,Bernard De Voto,,"Dawn, Knowledge"
Inspirational,Inspiration,"To dream anything you want to dream, that is the beauty of the human mind. To do anything that you want to do, that is the strength of the human will. To trust yourself to test your limits, that is the courage to succeed.",Bernard Edmunds,,"Beauty, Courage, Dream, Limits, Mind, Strength, Succeed, Trust, Want, Will"
Inspirational,Perfection,"The chimerical pursuit of perfection is always linked to some important deficiency, frequently the inability to love.",Bernard Grasset,,"Love, Perfection, Pursuit"
Inspirational,Love,"To love is not a passive thing. To love is active voice. When I love I do something, I function, I give. I do not love in order that I may be loved back again, but for the creative joy of loving. And every time I do so love I am freed, at least a little, by the outgoing of love, from enslavement to that most intolerable of master, myself.",Bernard Iddings Bell,,"Joy, Love, May, Order, Time, Voice"
Inspirational,Energy,"Age is only a number, a cipher for the records. A man can't retire his experience. He must use it. Experience achieves more with less energy and time.",Bernard Mannes Baruch,,"Age, Energy, Experience, Man, Time"
Inspirational,Knowledge,"Only as you do know yourself can your brain serve you as a sharp and efficient tool. Know your failings, passions, and prejudices so you can separate them from what you see. Know also when you actually have thought through to the nature of the thing with which you are dealing and when you are not thinking at all.",Bernard Mannes Baruch,,"Nature, Thinking, Thought"
Inspirational,Change,"When you forgive, you in no way change the past - but you sure do change the future.",Bernard Meltzer,,"Change, Future, Past"
Inspirational,Love,Blessed are those who can give without remembering and take without forgetting.,Bernard Meltzer,,
Inspirational,Happiness,Success is getting and achieving what you want. Happiness is wanting and being content with what you get.,Bernard Meltzer ,,"Being, Content, Happiness, Success, Want"
Inspirational,Happiness,Happiness is like a kiss. You must share it to enjoy it.,Bernard Melzer ,,"Happiness, Kiss"
Inspirational,,What we love we shall grow to resemble.,Bernard of Clairvaux,,Love
Inspirational,Attitude,Man has never made any material as resilient as the human spirit.,Bernard Williams,,"Man, Spirit"
Inspirational,Leadership,There are many elements to a campaign. Leadership is number one. Everything else is number two.,Bernd Brecher,,Leadership
Inspirational,Life,"If you have love in your life, you have life.",Bernhard Goetz,none none; (5/1/1909 - ); ,"Life, Love"
Inspirational,Creativity,Creativity often consists of merely turning up what is already there. Did you know that right and left shoes were thought up only a little more than a century ago,Bernice Fitz-Gibbon,,"Creativity, Right, Thought"
Inspirational,Achievement,History has demonstrated that the most notable winners usually encountered heartbreaking obstacles before they triumphed. They won because they refused to become discouraged by their defeats. ,Bernie C. Forbes,,"History, Obstacles"
Inspirational,Struggle,"The adherents of the old order have a powerful ally in the natural law of inertia inherent in humanity which is, as it were, a natural defense against change. Thus pacifism faces no easy struggle. The question of whether violence or law shall prevail betw",Bertha von Suttner,Austrian Novelist; (6/9/1843 - ); ,"Change, Defense, Faces, Humanity, Law, Old, Order, Pacifism, Question, Struggle, Violence"
Inspirational,Failure,The love of nature is consolation against failure.,Berthe Morisot,,"Failure, Love, Nature"
Inspirational,,Unhappy the land that is in need of heroes.,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"Heroes, Land"
Inspirational,,Why be a man when you can be a success?,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"Man, Success"
Inspirational,Success,Why be a man when you can be a success,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"Man, Success"
Inspirational,,"Grub first, then ethics.",Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"Ethics, First"
Inspirational,Morals,"First the grub, then the morals.",Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"First, Morals"
Inspirational,,Poverty makes you sad as well as wise.,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),Poverty
Inspirational,,Right is its own defense.,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),"Defense, Right"
Inspirational,,Poverty makes you wise but it's a curse.,Bertolt Brecht,German Poet; (2/10/1898 - ); German Communist & dramatist  (1898 - 1956),Poverty
Inspirational,Morality,"We have, in fact, two kinds of morality side by side one which we preach but do not practice, and another which we practice but seldom preach.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Fact, Morality, Practice"
Inspirational,Wisdom,To conquer fear is the beginning of wisdom.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Beginning, Fear, Wisdom"
Inspirational,Suffering,"Three passions, simple but overwhelmingly strong, have governed my life the longing for love, the search for knowledge, and unbearable pity for the suffering of mankind.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Knowledge, Life, Longing, Love, Mankind, Pity, Suffering"
Inspirational,Ethics and Morality,Without civic morality communities perish; without personal morality their survival has no value.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Morality, Survival, Value"
Inspirational,Knowledge,"God is intelligent; but in what manner? Man is intelligent by the act of reasoning, but the supreme intelligence lies under no necessity to reason. He requires neither premise nor consequences; nor even the simple form of a proposition. His knowledge is",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Act, Consequences, God, Intelligence, Knowledge, Lies, Man, Necessity, Reason"
Inspirational,Boredom,"Boredom is a vital problem for the moralist, since at least half the sins of mankind are caused by the fear of it.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Boredom, Fear, Mankind"
Inspirational,Doubt,"I think we ought always to entertain our opinions with some measure of doubt. I shouldn't wish people dogmatically to believe any philosophy, not even mine.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Doubt, Measure, Opinions, People, Philosophy"
Inspirational,,"But all who are not lunitics are agreed about certain things: That it is better to be alive than dead, better to be adequately fed than starved, better to be free than to be a slave. Many people desire these things only for themselves and their friends; they are quite content that their enemies should suffer. These people can be refuted by science: Mankind has become so much one family that we cannot insure our own prosperity except by insuring that of everyone else. If you wish to be happy yourself, you must resign yourself to seeing others also happy.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Content, Desire, Enemies, Family, Friends, Mankind, People, Prosperity"
Inspirational,Intelligence,The main thing needed to make men happy is intelligence.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Intelligence, Men"
Inspirational,Morals,"Poetical Works [Alexander Pope]. Herbert Davis, ed. (1978; repr. 1990) Oxford University Press.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Press, University"
Inspirational,Excellence,"The true spirit of delight, the exaltation, the sense of being more than Man, which is the touchstone of the highest excellence, is to be found in mathematics as surely as poetry.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Being, Delight, Excellence, Man, Mathematics, Poetry, Sense, Spirit"
Inspirational,Acceptance,"Passive acceptance of the teacher's wisdom is easy to most boys and girls. It involves no effort of independent thought, and seems rational because the teacher knows more than his pupils it is moreover the way to win the favour of the teacher unless he is a very exceptional man. Yet the habit of passive acceptance is a disastrous one in later life. It causes man to seek and to accept a leader, and to accept as a leader whoever is established in that position.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Acceptance, Boys, Causes, Effort, Girls, Habit, Leader, Life, Man, Thought, Wisdom"
Inspirational,Hope,It is because modern education is so seldom inspired by a great hope that it so seldom achieves great results. The wish to preserve the past rather than the hope of creating the future dominates the minds of those who control the teaching of the young.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Control, Education, Future, Hope, Past, Results, Teaching"
Inspirational,,The time you enjoy wasting is not wasted time.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)",Time
Inspirational,Discipline,"Nothing of importance is ever achieved without discipline. I feel myself sometimes not wholly in sympathy with some modern educational theorists, because I think that they underestimate the part that discipline plays. But the discipline you have in your life should be one determined by your own desires and your own needs, not put upon you by society or authority.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Authority, Discipline, Importance, Life, Needs, Nothing, Society, Sympathy"
Inspirational,Fear,"Men fear thought as they fear nothing else on earth -- more than ruin -- more even than death.... Thought is subversive and revolutionary, destructive and terrible, thought is merciless to privilege, established institutions, and comfortable habit. Thought looks into the pit of hell and is not afraid. Thought is great and swift and free, the light of the world, and the chief glory of man.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Death, Earth, Fear, Glory, Habit, Hell, Light, Man, Men, Nothing, Privilege, Ruin, Thought, World"
Inspirational,Beauty,"Mathematics, rightly viewed, possesses not only truth, but supreme beauty - a beauty cold and austere, like that of sculpture.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Beauty, Mathematics, Sculpture, Truth"
Inspirational,Intelligence,"So far as I can remember, there is not one word in the Gospels in praise of intelligence.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Intelligence, Praise, Word"
Inspirational,Belief,"Man is a credulous animal, and must believe something in the absence of good grounds for belief, he will be satisfied with bad ones.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Absence, Belief, Man, Will"
Inspirational,,Much that passes as idealism is disguised hatred or disguised love of power.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Hatred, Idealism, Love, Power"
Inspirational,Belief,"The fact that an opinion has been widely held is no evidence whatever that it is not utterly absurd indeed in view of the silliness of the majority of mankind, a widespread belief is more likely to be foolish than sensible.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Belief, Fact, Majority, Mankind, Opinion"
Inspirational,Discovery,"I've made an odd discovery. Every time I talk to a savant I feel quite sure that happiness is no longer a possibility. Yet when I talk with my gardener, I'm convinced of the opposite.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Discovery, Happiness, Possibility, Talk, Time"
Inspirational,Anger,"It may seem to your conceited to suppose that you can do anything important toward improving the lot of mankind. But this is a fallacy. You must believe that you can help bring about a better world. A good society is produced only by good individuals, just as truly as a majority in a presidential election is produced by the votes of single electors. Everybody can do something toward creating in his own environment kindly feelings rather than anger, reasonableness rather than hysteria, happiness rather than misery.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Anger, Environment, Feelings, Happiness, Help, Majority, Mankind, May, Misery, Society, World"
Inspirational,Energy,"It is a waste of energy to be angry with a man who behaves badly, just as it is to be angry with a car that won't go.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Car, Energy, Man, Waste"
Inspirational,Life,Purkey is the source of this quotation that is attributed to many others: it was made popular in the song Come From The Heart written by Susannah Clark and Richard Leigh. Purkey closed his speeches with this poem and it has now made it into the public d,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Heart, Now, Popular, Public, Quotation, Song"
Inspirational,Growth,"One of the chief obstacles to intelligence is credulity, and credulity could be enormously diminished by instructions as to the prevalent forms of mendacity. Credulity is a greater evil in the present day than it ever was before, because, owing to the growth of education, it is much easier than it used to be to spread misinformation, and, owing to democracy, the spread of misinformation is more important than in former times to the holders of power.",Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Credulity, Day, Democracy, Education, Evil, Growth, Intelligence, Obstacles, Power, Present"
Inspirational,Belief,One of the symptoms of an approaching nervous breakdown is the belief that one's work is terribly important.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Belief, Work"
Inspirational,Exercise,The happiness that is genuinely satisfying is accompanied by the fullest exercise of our faculties and the fullest realization of the world in which we live.,Bertrand Russell,"British author, mathematician, & philosopher  (1872 - 1970)","Exercise, Happiness, World"
Inspirational,Character,"If a man has any greatness in him, it comes to light, not in one flamboyant hour, but in the ledger of his daily work",Beryl Markham,,"Greatness, Light, Man, Work"
Inspirational,Inspiration,"He has achieved success if he has lived well, laughed often, and loved much. ",Bessie Stanley,,Success
Inspirational,Facts,I'm not sure I want popular opinion on my side -- I've noticed those with the most opinions often have the fewest facts.,Bethania McKenstry,,"Facts, Opinion, Opinions, Popular, Want"
Inspirational,Creation,"Without wonder and insight, acting is just a trade. With it, it becomes creation.",Bette Davis,US movie actress  (1908 - 1989),"Acting, Creation, Trade, Wonder"
Inspirational,Achievement,This became a credo of mine . . . attempt the impossible in order to improve your work.,Bette Davis,US movie actress  (1908 - 1989),"Order, Work"
Inspirational,Regret & Remorse,I do not regret one professional enemy I have made. Any actor who doesn't dare to make an enemy should get out of the business.,Bette Davis,US movie actress  (1908 - 1989),"Actor, Business, Enemy, Regret"
Inspirational,Genius,"What is genius, anyway, if it isn't the ability to give an adequate response to a great challenge",Bette Greene,,"Ability, Challenge, Genius"
Inspirational,Money,They don't put indicators on your car in Beverly Hills. They figure if you're that rich you don't have to tell no one where you're going.,Bette Midler,"US actress, comedienne, & singer  (1945 -  )",Car
Inspirational,Age,"After thirty, a body has a mind of its own.",Bette Midler,"US actress, comedienne, & singer  (1945 -  )","Body, Mind"
Inspirational,Balance,I always try to balance the light with the heavy - a few tears of human spirit in with the sequins and the fringes.,Bette Midler,"US actress, comedienne, & singer  (1945 -  )","Balance, Light, Spirit, Tears"
Inspirational,Work,"When people go to work, they shouldn't have to leave their hearts at home.",Betty Bender,,"Home, People, Work"
Inspirational,,Aging is not lost youth but a new stage of opportunity and strength.,Betty Friedan,American Activist; (2/4/1921 - ); ,"Opportunity, Strength, Youth"
Inspirational,Intensity,It is easier to live through someone else than to become complete yourself.,Betty Friedan,American Activist; (2/4/1921 - ); ,
Inspirational,,"Man is not the enemy here, but the fellow victim.",Betty Friedan,American Activist; (2/4/1921 - ); ,"Enemy, Man"
Inspirational,Potential,"American housewives have not had their brains shot away, nor are they schizophrenic in the clinical sense. But if ... the fundamental human drive is not the urge for pleasure or the satisfaction of biological needs, but the need to grow and to realize one's full potential, their comfortable, empty, purposeless days are indeed cause for a nameless terror.",Betty Naomi Friedan,,"American, Cause, Needs, Pleasure, Potential, Satisfaction, Sense, Terror"
Inspirational,Strength,"There is a growing strength in women, but it is in the forehead, not in the forearm.",Beverly Sills ,American Musician; (5/25/1929 - ); ,"Strength, Women"
Inspirational,Zeal,There are no shortcuts to any place worth going.,Beverly Sills,American Musician; (5/25/1929 - ); ,Worth
Inspirational,Inspiration,"You may be disappointed if you fail, but you are doomed if you do not try. ",Beverly Sills,American Musician; (5/25/1929 - ); ,May
Inspirational,Giving,"I had found a kind of serenity, a new maturity... I didn't feel better or stronger than anyone else but it seemed no longer important whether everyone loved me or not--more important now was for me to love them. Feeling that way turns your whole life around living becomes the act of giving.",Beverly Sills,American Musician; (5/25/1929 - ); ,"Act, Feeling, Giving, Life, Living, Love, Maturity, Now, Serenity"
Inspirational,Age,In youth we run into difficulties. In old age difficulties run into us.,Beverly Sills,American Musician; (5/25/1929 - ); ,"Age, Difficulties, Old, Youth"
Inspirational,Anger,"When a man dwells on the objects of sense, he creates an attraction for them attraction develops into desire, and desire breeds anger.",Bhagavad Gita, (250 BC - 250 AD),"Anger, Desire, Man, Sense"
Inspirational,Action,Action is the product of the Qualities inherent in Nature.,Bhagavad Gita, (250 BC - 250 AD),"Action, Nature"
Inspirational,Anger,"Governing sense, mind and intellect, intent on liberation, free from desire, fear and anger, the sage is forever free.",Bhagavad Gita, (250 BC - 250 AD),"Anger, Desire, Fear, Intellect, Mind, Sense"
Inspirational,Action,"One who sees inaction in action, and action in inaction, is intelligent among men.",Bhagavad Gita, (250 BC - 250 AD),"Action, Inaction, Men"
Inspirational,Action,"On action alone be thy interest, Never on its fruits. Let not the fruits of action be thy motive, Nor be thy attachment to inaction.",Bhagavad Gita, (250 BC - 250 AD),"Action, Inaction, Interest, Motive"
Inspirational,Belief,"Man is made by his belief. As he believes, so he is.",Bhagavad Gita, (250 BC - 250 AD),"Belief, Man"
Inspirational,Action,"Knowledge, the object of knowledge and the knower are the three factors which motivate action the senses, the work and the doer comprise the threefold basis of action.",Bhagavad Gita, (250 BC - 250 AD),"Action, Knowledge, Senses, Work"
Inspirational,Life,Life Is A Challenge - Meet It Life Is A Song - Sing It Life Is A Dream - Realize It Life Is A Game - Play It Life Is Love - Enjoy It,Bhagawan Sri Sathya Sai Baba,,"Challenge, Dream, Life, Love, Play, Song"
Inspirational,Happiness,True happiness consists in making happy.,"Bharavi's Kiratarjuniya, Hindu",,Happiness
Inspirational,,The wise man carries his possessions within him.,Bias,,"Man, Possessions"
Inspirational,Insanity,Do not speak quickly it is a sign of insanity.,Bias,,Insanity
Inspirational,Action,"Therefore all things whatsoever ye would that men should do to you, do ye even so to them",Bible,,Men
Inspirational,Death,"And another of his disciples said unto him, Lord, suffer me first to go and bury my father. But Jesus said unto him, Follow me; and let the dead bury their dead.",Bible,,"Father, First"
Inspirational,Envy / Jealousy,"For jealousy arouses a husband???s fury, and he shows no restraint when he takes revenge. He will accept no compensation, and refuses a bribe no matter how great.",Bible,,"Husband, Jealousy, Restraint, Revenge, Will"
Inspirational,Envy / Jealousy,Do not envy a sinner you don't know what disaster awaits him.,Bible,,"Disaster, Envy"
Inspirational,Endings,"I have seen an end of all perfection: but thy commandment is exceeding broad.N. B.: This is the origin of the proverb, All good things must come to an end.",Bible,,End
Inspirational,Morals,Bad company ruins good morals.,Bible,,"Company, Morals"
Inspirational,Patience,"The lord is wonderfully good to those who wait for him and seek him.N.B.: From this quote is derived the proverb, Good things come to those who wait.",Bible,,
Inspirational,Intelligence,Artificial Intelligence the art of making computers that behave like the ones in movies.,Bill Bulko,,"Art, Computers, Intelligence, Movies"
Inspirational,Anger,"Anger is a very appropriate and necessary response to an injustice. But stand back now the truth, clearly spoken, is always your best weapon. Calmly spoken, it can burn a hole through the hardest heart.",Bill Chickering,,"Anger, Heart, Injustice, Now, Truth"
Inspirational,Passion,"The world knows of Rosa Parks because of a single, simple act of dignity and courage that struck a lethal blow to the foundations of legal bigotry.",Bill Clinton,42nd president of the United States  (1946 -  ),"Act, Bigotry, Courage, Dignity, Legal, World"
Inspirational,Affirmation,"If you live long enough, you'll make mistakes. But if you learn from them, you'll be a better person.",Bill Clinton,42nd president of the United States  (1946 -  ),Mistakes
Inspirational,,Strength and wisdom are not opposing values.,Bill Clinton,42nd president of the United States  (1946 -  ),"Strength, Values, Wisdom"
Inspirational,Affirmation,"Let us all take more responsibility, not only for ourselves and our families but for our communities and our country.",Bill Clinton,42nd president of the United States  (1946 -  ),"Country, Responsibility"
Inspirational,Failure,"I don't know the key to success, but the key to failure is trying to please everybody.",Bill Cosby,US comedian & television actor  (1937 -  ),"Failure, Key, Success, Trying"
Inspirational,Advice,A word to the wise ain't necessary -- it's the stupid ones that need the advice.,Bill Cosby,US comedian & television actor  (1937 -  ),"Advice, Word"
Inspirational,Success,"In order to succeed, your desire for success should be greater than your fear of failure.",Bill Cosby,US comedian & television actor  (1937 -  ),"Desire, Failure, Fear, Order, Succeed, Success"
Inspirational,Communication,"Men and women belong to different species, and communication between them is a science still in its infancy.",Bill Cosby,US comedian & television actor  (1937 -  ),"Communication, Men, Science, Women"
Inspirational,Advice,A word to the wise ain't necessary - it's the stupid ones that need the advice.,Bill Cosby,US comedian & television actor  (1937 -  ),"Advice, Word"
Inspirational,,The enemies of freedom will not prevail.,Bill Frist,American Politician; (2/22/1952 - ); ,"Enemies, Freedom, Will"
Inspirational,,Your most unhappy customers are your greatest source of learning.,Bill Gates,US computer software designer & industrialist  (1955 -  ),Learning
Inspirational,Efficiency,The first rule of any technology used in a business is that automation applied to an efficient operation will magnify the efficiency. The second is that automation applied to an inefficient operation will magnify the inefficiency.,Bill Gates,US computer software designer & industrialist  (1955 -  ),"Business, Efficiency, First, Inefficiency, Technology, Will"
Inspirational,Success,Success is a lousy teacher. It seduces smart people into thinking they can't lose.,Bill Gates,US computer software designer & industrialist  (1955 -  ),"People, Success, Thinking"
Inspirational,,All life is a blur of Republicans and meat.,Bill Griffith,American Cartoonist; (1/20/1944 - ); ,"Life, Republicans"
Inspirational,Optimism and Pessimism,Fate is what you call it when you don't know the name of the person screwing you over. ,Bill Hart,,"Fate, Name"
Inspirational,Problems,"During the Depression, or back when we were fighting Hitler, people didn't have time to sue a company if the coffee was too hot. There were urgent, pressing problems. If you think you have it tough, read history books.",Bill Maher,,"Books, Coffee, Company, Depression, Fighting, History, People, Problems, Time"
Inspirational,Death,"Suicide is man's way of telling God, You can't fire me - I quit.",Bill Maher,,"Fire, God, Man, Suicide"
Inspirational,Crime,Banning gun shows to reduce violent crime will work about as well as banning auto shows to reduce drunken driving.,Bill McIntire,,"Crime, Driving, Will, Work"
Inspirational,,Secrecy is the freedom tyrants dream of.,Bill Moyers,American Journalist; (6/6/1934 - ); ,"Dream, Freedom, Secrecy"
Inspirational,Ethics and Morality,"Our very lives depend on the ethics of strangers, and most of us are always strangers to other people.",Bill Moyers,American Journalist; (6/6/1934 - ); ,"Ethics, People, Strangers"
Inspirational,Encouragement,"I have always felt like you really don't have a genuine confidence unless you demonstrate the ability to do something. You can talk about it, but you have to demonstrate it.",Bill Parcells,,"Ability, Confidence, Talk"
Inspirational,Failure,"Success is never final, but failure can be.",Bill Parcells,,"Failure, Success"
Inspirational,Attitude,Some people think football is a matter of life and death. I don't like that attitude. I can assure them it is much more serious than that.,Bill Shankly,,"Attitude, Death, Football, Life, People"
Inspirational,Conformity & Nonconformity,"If there is anything the nonconformist hates worse than a conformist, it's another nonconformist who doesn't conform to the prevailing standard of nonconformity.",Bill Vaughan,,
Inspirational,Age,"We hope that, when the insects take over the world, they will remember with gratitude how we took them along on all our picnics.",Bill Vaughn,,"Gratitude, Hope, Insects, Will, World"
Inspirational,Age,Youth is when you're allowed to stay up late on New Year's Eve. Middle age is when you're forced to.,Bill Vaughn,,"Age, Middle age, New year, Youth"
Inspirational,Age,"The whale is endangered, while the ant continues to do just fine.",Bill Vaughn,,
Inspirational,Age,The wonderful world of home appliances now makes it possible to cook indoors with charcoal and outdoors with gas.,Bill Vaughn,,"Home, Now, World"
Inspirational,Age,An optimist stays up until midnight to see the new year in. A pessimist stays up to make sure the old year leaves.,Bill Vaughn,,"Midnight, New year, Old"
Inspirational,Age,Economists report that a college education adds many thousands of dollars to a man's lifetime income - which he then spends sending his son to college.,Bill Vaughn,,"College, Education, Income, Man, Son"
Inspirational,Age,I'm an actor. And I guess I've done so many movies I've achieved some high visibility. But a star? I guess I still think of myself as kind of a worker ant.,Bill Vaughn,,"Actor, Movies"
Inspirational,Age,A citizen of America will cross the ocean to fight for democracy but won't cross the street to vote in a national election.,Bill Vaughn,,"America, Democracy, Fight, Ocean, Vote, Will"
Inspirational,Age,The groundhog is like most other prophets; it delivers its prediction and then disappears.,Bill Vaughn,,
Inspirational,,The tax collector must love poor people - he's creating so many of them.,Bill Vaughn,,"Love, People, Poor, Tax"
Inspirational,Age,"Now that women are jockeys, baseball umpires, atomic scientists, and business executives, maybe someday they can master parallel parking.",Bill Vaughn,,"Baseball, Business, Now, Scientists, Women"
Inspirational,Age,"It's hard for the modern generation to understand Thoreau, who lived beside a pond but didn't own water skis or a snorkel.",Bill Vaughn,,Water
Inspirational,Age,It would be nice if the poor were to get even half of the money that is spent in studying them.,Bill Vaughn,,"Money, Poor"
Inspirational,Learning,"Why waste time learning, when ignorance is instantaneous - Calvin",Bill Watterson,US cartoonist  (1958 -  ),"Ignorance, Learning, Time, Waste"
Inspirational,Dreams,"I think we dream so we don't have to be apart so long. If we're in each other's dreams, we can play together all night.",Bill Watterson,US cartoonist  (1958 -  ),"Dream, Dreams, Night, Play"
Inspirational,Wisdom,The temporary good is enemy to the permanent best.,Bill Wilson,,Enemy
Inspirational,Character,"No fate could rob us of our own-- No circumstance can make it less; What time removes was but a loan, For what was ours we still possess.",Bill Wilson,,"Circumstance, Fate, Time"
Inspirational,Life,You've got to have something to eat and a little love in your life before you can hold still for any damn body's sermon on how to behave.,Billie Holiday,American Musician; (4/7/1915 - ); ,"Body, Life, Love"
Inspirational,Honesty,"Honesty is the best part of any art form. If you don't have that, you're kidding yourself and your listener.",Billie Joe,,"Art, Honesty"
Inspirational,Fate & Destiny,"On the edge of destiny, you must test your strength.",Billy,,"Destiny, Strength"
Inspirational,Inspiration,"Whenever I start to think the world is moving too fast, I go to the Post Office.",Billy Connolly,Scottish Comedian; (11/24/1942 - ); ,"Office, Post, World"
Inspirational,Profession,Estate agents are people who did not make it as second-hand car salesmen.,Billy Connolly,Scottish Comedian; (11/24/1942 - ); ,"Car, People"
